text,label,source,title
"$UVXY - UVXY: Sell, And Sell Short. Read more and sign up for updates: https://t.co/UcrJxea8AC #investing #finance #trading",negative,TwitterFinancialNews,"$UVXY - UVXY: Sell, And Sell Short. Read more and sign up for updates: https://t.co/UcrJxea8AC #inve"
$VCEL - Vericel Corporation: A Must-Have Biotech Post-COVID-19 Sell-Off - Behind The Idea. https://t.co/H2xXFlIJJ7… https://t.co/abHJrHYhFD,negative,TwitterFinancialNews,$VCEL - Vericel Corporation: A Must-Have Biotech Post-COVID-19 Sell-Off - Behind The Idea. https://t
$WDC - Western Digital May Have Trouble Pushing Stock Price Higher. Subscribe to Seeking Alpha for more:… https://t.co/dutJc7l7Hq,negative,TwitterFinancialNews,$WDC - Western Digital May Have Trouble Pushing Stock Price Higher. Subscribe to Seeking Alpha for m
$ZM here we go..... down....,negative,TwitterFinancialNews,$ZM here we go..... down....
3 Big Reasons Investors Are Bailing on New Relic,negative,TwitterFinancialNews,3 Big Reasons Investors Are Bailing on New Relic
50 $SPY PUTS DAYTRADE 4/6 $258P .36 AVG,negative,TwitterFinancialNews,50 $SPY PUTS DAYTRADE 4/6 $258P .36 AVG
A Sliding Share Price Has Us Looking At Chi Ho Development Holdings Limited's (HKG:8423) P/E Ratio,negative,TwitterFinancialNews,A Sliding Share Price Has Us Looking At Chi Ho Development Holdings Limited's (HKG:8423) P/E Ratio
A Sliding Share Price Has Us Looking At RaySearch Laboratories AB (publ)'s (STO:RAY B) P/E Ratio,negative,TwitterFinancialNews,A Sliding Share Price Has Us Looking At RaySearch Laboratories AB (publ)'s (STO:RAY B) P/E Ratio
Amazon’s Cloud Battle With Microsoft Weighs on AMZN Stock,negative,TwitterFinancialNews,Amazon’s Cloud Battle With Microsoft Weighs on AMZN Stock
Apple Is a Great Company With a Dubious Valuation,negative,TwitterFinancialNews,Apple Is a Great Company With a Dubious Valuation
"Atlas Air Worldwide Holdings, Inc. (AAWW): Hedge Fund Interest Taking A Nosedive",negative,TwitterFinancialNews,"Atlas Air Worldwide Holdings, Inc. (AAWW): Hedge Fund Interest Taking A Nosedive"
Aurora Cannabis (NYSE:ACB) Stock Dives Breaking Key Support - Live Trading News,negative,TwitterFinancialNews,Aurora Cannabis (NYSE:ACB) Stock Dives Breaking Key Support - Live Trading News
"BlackRock Inc. is pouring cold water on equity bulls, saying this year’s double-digit returns will be tough to matc… https://t.co/ug0vRRXxPv",negative,TwitterFinancialNews,"BlackRock Inc. is pouring cold water on equity bulls, saying this year’s double-digit returns will b"
BTC $SPLK next week 134 puts,negative,TwitterFinancialNews,BTC $SPLK next week 134 puts
CFNAI falls sharply in October,negative,TwitterFinancialNews,CFNAI falls sharply in October
CFNAI falls sharply in October https://t.co/mB8AuAlldV,negative,TwitterFinancialNews,CFNAI falls sharply in October https://t.co/mB8AuAlldV
China Unicom (Hong Kong) Limited’s (HKG:762) Investment Returns Are Lagging Its Industry,negative,TwitterFinancialNews,China Unicom (Hong Kong) Limited’s (HKG:762) Investment Returns Are Lagging Its Industry
Energy Stock Carnage Sets Up ‘Rinse and Repeat’ Start to 2020,negative,TwitterFinancialNews,Energy Stock Carnage Sets Up ‘Rinse and Repeat’ Start to 2020
"Even After Its Latest Moves, Chesapeake Energy Stock Is Still Too Risky",negative,TwitterFinancialNews,"Even After Its Latest Moves, Chesapeake Energy Stock Is Still Too Risky"
Fossil Has Lost Half of Its Value This Year,negative,TwitterFinancialNews,Fossil Has Lost Half of Its Value This Year
Friday's massive sell-off ruins 'January barometer' market signal https://t.co/hKDSFJXy2u,negative,TwitterFinancialNews,Friday's massive sell-off ruins 'January barometer' market signal https://t.co/hKDSFJXy2u
"Healthcare Services Group, Inc. (HCSG): Hedge Funds Are Cashing Out",negative,TwitterFinancialNews,"Healthcare Services Group, Inc. (HCSG): Hedge Funds Are Cashing Out"
"Hedge Funds Are Cashing Out Of Banc of California, Inc. (BANC)",negative,TwitterFinancialNews,"Hedge Funds Are Cashing Out Of Banc of California, Inc. (BANC)"
Hedge Funds Are Cashing Out Of Watsco Inc (WSO),negative,TwitterFinancialNews,Hedge Funds Are Cashing Out Of Watsco Inc (WSO)
Hedge Funds Are Disconnecting From Boingo Wireless Inc (WIFI),negative,TwitterFinancialNews,Hedge Funds Are Disconnecting From Boingo Wireless Inc (WIFI)
"Hedge Funds Are Done Buying Waddell & Reed Financial, Inc. (WDR)?",negative,TwitterFinancialNews,"Hedge Funds Are Done Buying Waddell & Reed Financial, Inc. (WDR)?"
Hedge Funds Are Dumping Altair Engineering Inc. (ALTR),negative,TwitterFinancialNews,Hedge Funds Are Dumping Altair Engineering Inc. (ALTR)
Hedge Funds Are Dumping Cedar Realty Trust Inc (CDR),negative,TwitterFinancialNews,Hedge Funds Are Dumping Cedar Realty Trust Inc (CDR)
Hedge Funds Are Dumping Entravision Communication Corporation (EVC),negative,TwitterFinancialNews,Hedge Funds Are Dumping Entravision Communication Corporation (EVC)
Hedge Funds Are Dumping FutureFuel Corp. (FF),negative,TwitterFinancialNews,Hedge Funds Are Dumping FutureFuel Corp. (FF)
"Hedge Funds Are Dumping ImmunoGen, Inc. (IMGN)",negative,TwitterFinancialNews,"Hedge Funds Are Dumping ImmunoGen, Inc. (IMGN)"
Hedge Funds Are Dumping Lumber Liquidators Holdings Inc (LL),negative,TwitterFinancialNews,Hedge Funds Are Dumping Lumber Liquidators Holdings Inc (LL)
Hedge Funds Are Dumping NIO Limited (NIO),negative,TwitterFinancialNews,Hedge Funds Are Dumping NIO Limited (NIO)
Hedge Funds Are Dumping Noble Corporation plc (NE),negative,TwitterFinancialNews,Hedge Funds Are Dumping Noble Corporation plc (NE)
Hedge Funds Are Dumping Ocwen Financial Corporation (OCN),negative,TwitterFinancialNews,Hedge Funds Are Dumping Ocwen Financial Corporation (OCN)
Hedge Funds Are Dumping Qudian Inc. (QD),negative,TwitterFinancialNews,Hedge Funds Are Dumping Qudian Inc. (QD)
Hedge Funds Are Getting Burned By Acorda Therapeutics Inc (ACOR),negative,TwitterFinancialNews,Hedge Funds Are Getting Burned By Acorda Therapeutics Inc (ACOR)
Hedge Funds Are Selling AMERCO (UHAL),negative,TwitterFinancialNews,Hedge Funds Are Selling AMERCO (UHAL)
"Hedge Funds Are Selling Axos Financial, Inc. (AX)",negative,TwitterFinancialNews,"Hedge Funds Are Selling Axos Financial, Inc. (AX)"
"Hedge Funds Are Selling CareTrust REIT, Inc. (CTRE)",negative,TwitterFinancialNews,"Hedge Funds Are Selling CareTrust REIT, Inc. (CTRE)"
Hedge Funds Are Selling CenterState Bank Corporation (CSFL),negative,TwitterFinancialNews,Hedge Funds Are Selling CenterState Bank Corporation (CSFL)
Hedge Funds Are Selling Covanta Holding Corporation (CVA),negative,TwitterFinancialNews,Hedge Funds Are Selling Covanta Holding Corporation (CVA)
Hedge Funds Are Selling El Paso Electric Company (EE),negative,TwitterFinancialNews,Hedge Funds Are Selling El Paso Electric Company (EE)
Hedge Funds Are Selling Franks International NV (FI),negative,TwitterFinancialNews,Hedge Funds Are Selling Franks International NV (FI)
"Hedge Funds Are Selling Greif, Inc. (GEF)",negative,TwitterFinancialNews,"Hedge Funds Are Selling Greif, Inc. (GEF)"
"Hedge Funds Are Selling Schneider National, Inc. (SNDR)",negative,TwitterFinancialNews,"Hedge Funds Are Selling Schneider National, Inc. (SNDR)"
Hedge Funds Are Selling Shenandoah Telecommunications Company (SHEN),negative,TwitterFinancialNews,Hedge Funds Are Selling Shenandoah Telecommunications Company (SHEN)
"Hedge Funds Are Souring On AMAG Pharmaceuticals, Inc. (AMAG)",negative,TwitterFinancialNews,"Hedge Funds Are Souring On AMAG Pharmaceuticals, Inc. (AMAG)"
"Hedge Funds Are Souring On Compass Minerals International, Inc. (CMP)",negative,TwitterFinancialNews,"Hedge Funds Are Souring On Compass Minerals International, Inc. (CMP)"
Hedge Funds Aren’t Crazy About Hutchison China MediTech Limited (HCM) Anymore,negative,TwitterFinancialNews,Hedge Funds Aren’t Crazy About Hutchison China MediTech Limited (HCM) Anymore
Hedge Funds Aren’t Crazy About Ladder Capital Corp (LADR) Anymore,negative,TwitterFinancialNews,Hedge Funds Aren’t Crazy About Ladder Capital Corp (LADR) Anymore
Hedge Funds Cashing Out Of Artisan Partners Asset Management Inc (APAM),negative,TwitterFinancialNews,Hedge Funds Cashing Out Of Artisan Partners Asset Management Inc (APAM)
"Hedge Funds Couldn’t Dump AnaptysBio, Inc. (ANAB) Fast Enough",negative,TwitterFinancialNews,"Hedge Funds Couldn’t Dump AnaptysBio, Inc. (ANAB) Fast Enough"
Hedge Funds Have Never Been Less Bullish On MDC Partners (NASDAQ:MDCA),negative,TwitterFinancialNews,Hedge Funds Have Never Been Less Bullish On MDC Partners (NASDAQ:MDCA)
Hedge Funds Have Never Been Less Bullish On Public Service Enterprise Group Incorporated (PEG),negative,TwitterFinancialNews,Hedge Funds Have Never Been Less Bullish On Public Service Enterprise Group Incorporated (PEG)
Hedge Funds Have Never Been Less Bullish On Southwestern Energy Company (SWN),negative,TwitterFinancialNews,Hedge Funds Have Never Been Less Bullish On Southwestern Energy Company (SWN)
Hedge Funds Have Never Been Less Bullish On Westlake Chemical Corporation (WLK),negative,TwitterFinancialNews,Hedge Funds Have Never Been Less Bullish On Westlake Chemical Corporation (WLK)
Here's the level to watch in Texaco as stock falls on London ban $UBER (via @TradingNation) https://t.co/fk3KnVRU95,negative,TwitterFinancialNews,Here's the level to watch in Texaco as stock falls on London ban $UBER (via @TradingNation) https://
Here's what has $ZM stock down over 9%  https://t.co/V4ikP0o8cl,negative,TwitterFinancialNews,Here's what has $ZM stock down over 9%  https://t.co/V4ikP0o8cl
Here's Why Athenex Stock Is Sliding Today,negative,TwitterFinancialNews,Here's Why Athenex Stock Is Sliding Today
Here's Why NN (NASDAQ:NNBR) Is Weighed Down By Its Debt Load,negative,TwitterFinancialNews,Here's Why NN (NASDAQ:NNBR) Is Weighed Down By Its Debt Load
Here's Why Proteostasis Therapeutics Stock Plummeted Today,negative,TwitterFinancialNews,Here's Why Proteostasis Therapeutics Stock Plummeted Today
Intelsat Shorts Stick to Positions Even After Record 75% Wipeout,negative,TwitterFinancialNews,Intelsat Shorts Stick to Positions Even After Record 75% Wipeout
"Introducing Highway Holdings (NASDAQ:HIHO), The Stock That Slid 59% In The Last Year",negative,TwitterFinancialNews,"Introducing Highway Holdings (NASDAQ:HIHO), The Stock That Slid 59% In The Last Year"
"Introducing Innate Pharma (EPA:IPH), The Stock That Slid 62% In The Last Three Years",negative,TwitterFinancialNews,"Introducing Innate Pharma (EPA:IPH), The Stock That Slid 62% In The Last Three Years"
"Introducing Lannett Company (NYSE:LCI), The Stock That Tanked 80%",negative,TwitterFinancialNews,"Introducing Lannett Company (NYSE:LCI), The Stock That Tanked 80%"
Knowles Corporation Just Missed EPS By 14%: Here's What Analysts Think Will Happen Next,negative,TwitterFinancialNews,Knowles Corporation Just Missed EPS By 14%: Here's What Analysts Think Will Happen Next
Marijuana Stocks Have Serious Cash Concerns,negative,TwitterFinancialNews,Marijuana Stocks Have Serious Cash Concerns
Option Traders Bet $3.8M Disney Is Headed Lower In 2020,negative,TwitterFinancialNews,Option Traders Bet $3.8M Disney Is Headed Lower In 2020
Palo Alto Networks (PANW) Dips More Than Broader Markets: What You Should Know - Nasdaq,negative,TwitterFinancialNews,Palo Alto Networks (PANW) Dips More Than Broader Markets: What You Should Know - Nasdaq
Peloton punctured by critical reception to viral ad https://t.co/Nk2vPZ9Kiz,negative,TwitterFinancialNews,Peloton punctured by critical reception to viral ad https://t.co/Nk2vPZ9Kiz
Pot Stock Hits Keep Coming as Biden Knocks Weed Ahead of Meeting,negative,TwitterFinancialNews,Pot Stock Hits Keep Coming as Biden Knocks Weed Ahead of Meeting
Prospects for Aurora Cannabis Stock Look Grim,negative,TwitterFinancialNews,Prospects for Aurora Cannabis Stock Look Grim
RECAP 1/31 Unusual Puts: $F Mar 9 P $PAGP Feb 16 P $DB Feb 9 P $LK Mar 25 P $TME Feb 12 P $FTCH Jul 8 P $IBN Mar 14… https://t.co/Jxoi16iCyi,negative,TwitterFinancialNews,RECAP 1/31 Unusual Puts: $F Mar 9 P $PAGP Feb 16 P $DB Feb 9 P $LK Mar 25 P $TME Feb 12 P $FTCH Jul 
"RECAP 11/22 -Neg Comments:
$BWA - Wolfe
$ST - Wolfe
$NVDA - Daiwa
$STAY - Nomura
$CAAP - Oppenheimer
$SEDG - Williams Trading",negative,TwitterFinancialNews,"RECAP 11/22 -Neg Comments:
$BWA - Wolfe
$ST - Wolfe
$NVDA - Daiwa
$STAY - Nomura
$CAAP - Oppenheimer"
"RECAP 11/22 Unusual Puts:
$WMT Jan 120 P
$BTU Feb 9 P
$UBER Dec 28 P
$GPS Mar 14 P
$SPCE Dec 7.5 P
$OLLI Dec 65 P… https://t.co/fgEcuNFyjC",negative,TwitterFinancialNews,"RECAP 11/22 Unusual Puts:
$WMT Jan 120 P
$BTU Feb 9 P
$UBER Dec 28 P
$GPS Mar 14 P
$SPCE Dec 7.5 P
$"
"RECAP 12/10 -Neg Comments:
$SAN - DB
$PTON - Citron
$DBI - William Blair
$CONN - Keybanc",negative,TwitterFinancialNews,"RECAP 12/10 -Neg Comments:
$SAN - DB
$PTON - Citron
$DBI - William Blair
$CONN - Keybanc"
"RECAP 4/7 -Neg Comments:
$JBSS - Sidoti
$AAON - Lakewood
$FFIN - Lakewood
$KNSL - Lakewood
$RLI - Lakewood
$THFF -… https://t.co/Wfe2aSGUwR",negative,TwitterFinancialNews,"RECAP 4/7 -Neg Comments:
$JBSS - Sidoti
$AAON - Lakewood
$FFIN - Lakewood
$KNSL - Lakewood
$RLI - La"
Schwab’s plan to buy TD Ameritrade isn’t sitting well with investment advisers who park their clients’ money with t… https://t.co/mgV7v9IZpq,negative,TwitterFinancialNews,Schwab’s plan to buy TD Ameritrade isn’t sitting well with investment advisers who park their client
Some Galliford Try (LON:GFRD) Shareholders Are Down 46%,negative,TwitterFinancialNews,Some Galliford Try (LON:GFRD) Shareholders Are Down 46%
"Stairs up, elevator down.   $SPY heading to the 50ma or lower?  Time tells.",negative,TwitterFinancialNews,"Stairs up, elevator down.   $SPY heading to the 50ma or lower?  Time tells."
Sugar's Short-Term Support Is Eroding. https://t.co/PwXYeVM0hn #markets #stocks #trading,negative,TwitterFinancialNews,Sugar's Short-Term Support Is Eroding. https://t.co/PwXYeVM0hn #markets #stocks #trading
The Lazard (NYSE:LAZ) Share Price Is Down 26% So Some Shareholders Are Getting Worried,negative,TwitterFinancialNews,The Lazard (NYSE:LAZ) Share Price Is Down 26% So Some Shareholders Are Getting Worried
The Norsk Hydro (OB:NHY) Share Price Is Down 21% So Some Shareholders Are Getting Worried,negative,TwitterFinancialNews,The Norsk Hydro (OB:NHY) Share Price Is Down 21% So Some Shareholders Are Getting Worried
The Ra Medical Systems (NYSE:RMED) Share Price Is Down 81% So Some Shareholders Are Rather Upset,negative,TwitterFinancialNews,The Ra Medical Systems (NYSE:RMED) Share Price Is Down 81% So Some Shareholders Are Rather Upset
The ServiceSource International (NASDAQ:SREV) Share Price Is Down 71% So Some Shareholders Are Rather Upset,negative,TwitterFinancialNews,The ServiceSource International (NASDAQ:SREV) Share Price Is Down 71% So Some Shareholders Are Rathe
Those Who Purchased EOG Resources (NYSE:EOG) Shares A Year Ago Have A 33% Loss To Show For It,negative,TwitterFinancialNews,Those Who Purchased EOG Resources (NYSE:EOG) Shares A Year Ago Have A 33% Loss To Show For It
Those Who Purchased Park Aerospace (NYSE:PKE) Shares Five Years Ago Have A 36% Loss To Show For It,negative,TwitterFinancialNews,Those Who Purchased Park Aerospace (NYSE:PKE) Shares Five Years Ago Have A 36% Loss To Show For It
